turn,own_hp,opp_hp,n_legal_switch,n_legal_move,p_switch,p_attack,top_action,top_is_switch,top_prob,margin,value,cf_fullhp_top,cf_flips
9,0.614,1.0,3,4,0.1248,0.8752,8,0,0.7777,0.6581,-10.655,8,0
15,0.646,1.0,4,4,0.0,1.0,8,0,0.6142,0.2284,7.602,6,1
6,0.0,0.45,4,0,1.0,0.0,5,1,0.3433,0.0393,0.567,5,0
2,0.986,0.82,5,4,0.0,1.0,8,0,1.0,1.0,-5.98,8,0
17,1.0,1.0,0,4,0.0,1.0,7,0,0.9605,0.9266,-23.901,7,0
1,1.0,1.0,5,8,0.0,1.0,6,0,0.9606,0.9213,-7.377,6,0
9,1.0,0.13,3,4,0.0192,0.9808,7,0,0.9164,0.8759,13.083,7,0
13,0.5,0.22,0,4,0.0,1.0,8,0,0.4118,0.112,-1.532,8,0
16,0.147,0.08,0,1,0.0,1.0,6,0,1.0,1.0,-24.074,6,0
7,1.0,0.45,3,4,0.035,0.965,9,0,0.4842,0.2367,4.217,9,0
16,0.354,0.75,4,4,0.0,1.0,8,0,0.6497,0.2997,7.289,6,1
9,0.0,0.27,3,0,1.0,0.0,2,1,0.5361,0.2323,-8.785,2,0
18,1.0,0.65,0,4,0.0,1.0,9,0,0.587,0.3858,-23.486,9,0
23,0.708,1.0,0,4,0.0,1.0,6,0,0.6003,0.4633,-6.73,6,0
1,1.0,0.8,5,0,1.0,0.0,1,1,0.958,0.9307,2.205,1,0
3,0.281,1.0,5,4,0.0002,0.9998,8,0,0.572,0.1526,-7.318,7,1
16,0.0,0.48,4,0,1.0,0.0,1,1,1.0,1.0,11.416,1,0
10,1.0,0.27,2,4,0.0063,0.9937,6,0,0.8048,0.6605,-1.671,6,0
19,1.0,0.65,0,4,0.0,1.0,9,0,0.5884,0.4221,-23.29,9,0
2,0.877,0.8,5,8,0.0004,0.9996,25,0,0.3883,0.0383,-3.475,23,1
24,0.644,0.41,0,4,0.0,1.0,6,0,0.6774,0.368,7.444,6,0
3,0.0,1.0,5,0,1.0,0.0,1,1,0.9666,0.944,-4.251,1,0
10,0.903,0.37,3,4,0.0335,0.9665,7,0,0.7475,0.6469,15.438,7,0
14,0.133,0.22,0,4,0.0,1.0,6,0,0.3758,0.1046,-5.891,6,0
17,0.147,1.0,0,1,0.0,1.0,6,0,1.0,1.0,-17.676,6,0
8,1.0,1.0,3,4,0.577,0.423,4,1,0.4096,0.183,8.569,4,0
11,0.554,0.17,2,4,0.0066,0.9934,6,0,0.6897,0.4352,-1.62,6,0
17,1.0,0.48,3,4,0.0,1.0,6,0,0.973,0.946,17.052,6,0
20,1.0,0.65,0,4,0.0,1.0,9,0,0.5879,0.4247,-23.43,9,0
4,1.0,1.0,4,4,0.0039,0.9961,9,0,0.6737,0.3929,-4.854,9,0
9,0.475,1.0,3,4,0.001,0.999,6,0,0.9972,0.9955,8.383,6,0
12,0.062,0.08,2,4,0.0065,0.9935,6,0,0.6109,0.2805,-3.137,9,1
1,1.0,1.0,5,8,0.0,1.0,23,0,0.9749,0.9499,9.52,23,0
21,1.0,0.56,0,4,0.0,1.0,9,0,0.5741,0.3846,-23.401,9,0
25,0.58,0.64,0,4,0.0,1.0,9,0,0.8101,0.6917,12.982,9,0
5,1.0,1.0,4,4,0.0038,0.9962,9,0,0.6206,0.2991,-5.326,9,0
11,0.805,1.0,3,4,0.0225,0.9775,8,0,0.7072,0.5855,9.824,8,0
3,0.265,1.0,5,1,0.4939,0.5061,9,0,0.5061,0.2861,-0.161,9,0
18,0.815,1.0,3,4,0.0001,0.9999,7,0,0.4977,0.0219,13.187,7,0
13,0.062,1.0,2,4,0.018,0.982,9,0,0.4054,0.0013,-7.101,6,1
1,1.0,1.0,5,8,0.0004,0.9996,24,0,0.9693,0.9485,-5.379,24,0
22,1.0,0.56,0,4,0.0,1.0,9,0,0.5694,0.4189,-23.195,9,0
26,0.676,0.1,0,4,0.0,1.0,9,0,0.9997,0.9995,28.807,9,0
11,0.0,0.62,3,0,1.0,0.0,0,1,0.8041,0.6601,4.91,0,0
6,0.331,1.0,4,4,0.067,0.933,8,0,0.3216,0.016,-7.84,9,1
3,0.0,0.47,5,0,1.0,0.0,3,1,0.6515,0.4837,1.76,3,0
18,0.815,0.39,3,0,1.0,0.0,2,1,0.9831,0.9727,13.305,2,0
10,0.536,1.0,3,4,0.0305,0.9695,9,0,0.4928,0.0531,7.117,9,0
2,1.0,1.0,5,1,0.0,1.0,7,0,1.0,1.0,-0.244,7,0
13,0.0,0.89,2,0,1.0,0.0,3,1,0.5112,0.0223,-8.735,5,1
2,0.257,0.23,5,4,0.0,1.0,6,0,0.9993,0.9986,1.735,6,0
23,1.0,0.56,0,4,0.0,1.0,9,0,0.5672,0.4193,-23.287,9,0
6,0.0,0.83,4,0,1.0,0.0,4,1,0.6477,0.3906,-6.925,2,1
12,0.417,0.62,2,4,0.0015,0.9985,6,0,0.9936,0.9907,2.95,6,0
4,1.0,0.47,4,4,0.0,1.0,9,0,1.0,1.0,3.761,9,0
14,1.0,0.89,1,4,0.0493,0.9507,6,0,0.5052,0.3088,-14.116,6,0
10,0.0,0.83,3,0,1.0,0.0,3,1,0.9577,0.936,4.666,3,0
19,0.824,0.55,3,4,0.0,1.0,8,0,0.9465,0.8931,15.374,8,0
1,1.0,1.0,5,8,0.0018,0.9982,23,0,0.9935,0.9917,15.177,23,0
7,1.0,0.83,3,4,0.0606,0.9394,9,0,0.6851,0.4988,-6.573,9,0
24,1.0,0.56,0,4,0.0,1.0,9,0,0.5644,0.4123,-23.358,9,0
15,0.513,0.89,1,4,0.0573,0.9427,7,0,0.3495,0.025,-20.885,9,1
11,1.0,0.83,2,4,0.0,1.0,9,0,1.0,1.0,4.656,9,0
20,0.641,0.16,3,4,0.0,1.0,9,0,0.999,0.9981,16.099,9,0
3,1.0,1.0,5,1,0.0,1.0,7,0,1.0,1.0,10.295,7,0
3,0.257,1.0,5,4,0.0011,0.9989,8,0,0.9694,0.94,-3.714,8,0
8,0.305,0.83,3,4,0.1144,0.8856,8,0,0.412,0.1583,-10.16,9,1
5,0.829,1.0,4,1,0.1552,0.8448,9,0,0.8448,0.7431,4.811,9,0
2,0.902,0.33,5,4,0.0007,0.9993,7,0,0.9989,0.9985,30.301,7,0
15,0.0,0.89,1,0,1.0,0.0,5,1,1.0,1.0,-20.341,5,0
3,0.0,0.0,5,0,1.0,0.0,1,1,0.9975,0.9953,0.315,1,0
13,0.417,1.0,2,1,0.0019,0.9981,6,0,0.9981,0.9961,8.847,6,0
1,1.0,1.0,5,8,0.0032,0.9968,23,0,0.8282,0.6668,8.606,23,0
8,0.0,0.67,3,0,1.0,0.0,3,1,0.5242,0.1559,-12.424,2,1
12,0.808,1.0,2,4,0.0,1.0,9,0,0.9982,0.9967,6.317,9,0
5,0.0,0.19,4,0,1.0,0.0,5,1,0.9242,0.8977,6.982,2,1
16,1.0,0.89,0,4,0.0,1.0,8,0,0.4332,0.0966,-23.002,8,0
4,1.0,1.0,4,4,0.0,1.0,7,0,0.9989,0.9979,8.071,7,0
2,1.0,0.92,5,4,0.0002,0.9998,7,0,0.9902,0.9807,10.695,7,0
14,0.059,0.37,2,1,0.0,1.0,6,0,1.0,1.0,10.71,6,0
21,0.573,1.0,3,4,0.0,1.0,9,0,0.9999,0.9998,17.742,9,0
4,1.0,1.0,5,1,0.0298,0.9702,7,0,0.9702,0.9414,14.865,7,0
9,1.0,0.67,2,4,0.01,0.99,9,0,0.7686,0.6173,-10.119,9,0
12,0.0,0.91,2,0,1.0,0.0,2,1,0.7162,0.4324,8.12,2,0
6,1.0,0.19,3,4,0.0,1.0,6,0,1.0,1.0,4.675,6,0
3,0.805,1.0,5,4,0.0134,0.9866,6,0,0.8412,0.7632,27.993,6,0
17,0.645,0.89,0,4,0.0,1.0,9,0,0.3855,0.0342,-25.162,9,0
5,0.688,0.19,4,1,0.0,1.0,7,0,1.0,1.0,9.363,7,0
3,0.329,0.77,5,4,0.0795,0.9205,8,0,0.8552,0.8232,9.286,7,1
9,0.0,0.67,2,0,1.0,0.0,2,1,0.5449,0.0897,-20.244,2,0
13,1.0,0.91,1,4,0.0,1.0,8,0,0.7822,0.6314,8.624,8,0
22,0.561,0.44,3,4,0.0,1.0,9,0,1.0,0.9999,17.71,9,0
5,0.327,0.35,5,1,0.0544,0.9456,7,0,0.9456,0.8944,11.077,7,0
18,0.693,0.89,0,4,0.0,1.0,8,0,0.3768,0.0221,-24.532,8,0
3,0.0,0.45,5,0,1.0,0.0,1,1,0.4335,0.1657,30.477,1,0
3,0.0,0.61,5,0,1.0,0.0,1,1,0.507,0.1402,4.609,1,0
10,1.0,0.67,1,4,0.0525,0.9475,7,0,0.4243,0.2122,-21.062,7,0
13,0.0,0.81,1,0,1.0,0.0,5,1,1.0,1.0,2.686,5,0
7,1.0,1.0,3,4,0.0004,0.9996,8,0,0.9946,0.9897,4.723,8,0
15,0.059,1.0,2,1,0.0,1.0,6,0,1.0,1.0,22.746,6,0
19,0.364,0.83,0,4,0.0,1.0,9,0,0.6944,0.5409,-25.933,9,0
6,0.393,1.0,4,1,0.0,1.0,7,0,1.0,1.0,9.374,7,0
4,1.0,0.61,4,4,0.6525,0.3475,5,1,0.2583,0.0192,4.625,5,0
11,0.436,0.67,1,4,0.2329,0.7671,5,1,0.2329,0.0145,-25.174,7,1
14,1.0,0.81,0,4,0.0,1.0,9,0,0.543,0.3233,-0.144,9,0
4,1.0,0.45,4,4,0.047,0.953,6,0,0.7991,0.6818,24.101,6,0
8,0.435,0.79,3,4,0.0114,0.9886,6,0,0.6003,0.2129,0.496,8,1
6,0.327,1.0,5,1,0.0014,0.9986,7,0,0.9986,0.9974,13.303,7,0
20,0.511,0.77,0,4,0.0,1.0,9,0,0.6178,0.4319,-24.636,9,0
7,0.049,1.0,4,1,0.0001,0.9999,7,0,0.9999,0.9999,7.707,7,0
1,1.0,1.0,5,8,0.0078,0.9922,22,0,0.8603,0.8038,6.993,22,0
4,0.0,0.61,4,0,1.0,0.0,1,1,0.5077,0.1884,-6.306,4,1
12,1.0,0.67,1,4,0.0088,0.9912,8,0,0.7636,0.5929,-23.804,8,0
4,0.692,0.06,4,0,1.0,0.0,3,1,0.8749,0.7902,28.552,3,0
6,0.0,0.52,5,0,1.0,0.0,1,1,0.9982,0.9967,16.97,1,0
8,0.0,0.66,3,0,1.0,0.0,0,1,0.4922,0.1451,-7.306,0,0
21,1.0,0.71,0,4,0.0,1.0,9,0,0.4647,0.1545,-21.074,9,0
8,0.049,0.25,4,1,0.0,1.0,7,0,1.0,1.0,7.409,7,0
5,1.0,0.06,4,4,0.0,1.0,8,0,0.9995,0.999,30.374,8,0
1,0.23,0.57,5,0,1.0,0.0,5,1,0.4046,0.1821,2.953,1,1
5,1.0,0.61,3,4,0.5232,0.4768,4,1,0.3122,0.1247,-1.812,4,0
13,1.0,0.67,1,4,0.0064,0.9936,8,0,0.7913,0.6372,-23.694,8,0
15,0.344,1.0,0,4,0.0,1.0,9,0,0.5292,0.2568,-5.411,9,0
7,1.0,0.52,4,4,0.0,1.0,6,0,1.0,1.0,19.969,6,0
1,1.0,1.0,5,8,0.0061,0.9939,9,0,0.7737,0.6271,-5.716,9,0
9,1.0,0.66,2,4,0.0009,0.9991,7,0,0.544,0.1014,-1.046,7,0
22,0.823,0.64,0,4,0.0,1.0,9,0,0.4757,0.203,-21.709,9,0
9,0.049,0.25,4,1,0.0,1.0,7,0,1.0,1.0,7.149,7,0
2,1.0,0.57,5,4,0.0057,0.9943,9,0,0.9238,0.8776,5.569,9,0
6,0.692,0.61,3,4,0.1728,0.8272,9,0,0.4579,0.2278,-0.158,9,0
8,0.081,0.28,4,4,0.0,1.0,6,0,1.0,1.0,17.074,6,0
14,1.0,0.67,1,4,0.0051,0.9949,8,0,0.8192,0.684,-23.365,8,0
1,0.0,0.18,5,0,1.0,0.0,1,1,0.4294,0.1934,-4.149,2,1
6,0.333,1.0,4,4,0.6248,0.3752,4,1,0.5692,0.4218,21.729,7,1
10,0.374,0.25,2,1,0.3015,0.6985,7,0,0.6985,0.408,-4.032,7,0
23,0.805,0.58,0,4,0.0,1.0,9,0,0.4667,0.1859,-22.203,9,0
9,0.0,0.25,4,0,1.0,0.0,3,1,0.9669,0.9345,6.882,3,0
3,1.0,0.25,5,4,0.0011,0.9989,9,0,0.967,0.9418,6.226,9,0
15,1.0,0.67,1,4,0.0041,0.9959,8,0,0.8502,0.7386,-22.772,8,0
8,0.0,0.28,4,0,1.0,0.0,3,1,0.9685,0.9371,19.958,3,0
2,1.0,0.18,4,8,0.0088,0.9912,24,0,0.4387,0.0774,-1.805,24,0
1,1.0,1.0,5,8,0.0,1.0,8,0,0.98,0.9601,3.728,8,0
24,0.71,0.52,0,4,0.0,1.0,9,0,0.5008,0.2438,-22.368,9,0
10,1.0,0.25,3,4,0.0,1.0,9,0,1.0,1.0,6.877,9,0
7,0.756,1.0,4,4,0.0,1.0,6,0,0.8322,0.6644,14.361,6,0
7,0.24,1.0,3,1,0.8306,0.1694,3,1,0.515,0.321,-1.693,3,0
16,1.0,0.67,1,4,0.0032,0.9968,8,0,0.8698,0.7717,-21.903,8,0
9,1.0,0.28,3,4,0.0,1.0,9,0,0.9982,0.9965,18.871,9,0
11,0.374,1.0,2,1,0.2426,0.7574,7,0,0.7574,0.5167,3.01,7,0
2,0.712,0.01,5,8,0.0,1.0,8,0,0.9642,0.9285,9.13,8,0
25,0.701,0.46,0,4,0.0,1.0,9,0,0.488,0.2196,-22.84,9,0
4,0.52,1.0,5,4,0.0001,0.9999,7,0,0.9976,0.9958,4.128,7,0
8,0.393,0.91,3,4,0.5573,0.4427,4,1,0.2499,0.0482,-5.506,4,0
3,0.743,1.0,4,4,0.1191,0.8809,9,0,0.7465,0.6491,-15.493,9,0
17,1.0,0.67,1,4,0.0024,0.9976,8,0,0.8294,0.6843,-20.794,8,0
12,0.374,0.75,2,1,0.0071,0.9929,7,0,0.9929,0.986,5.97,7,0
8,0.66,1.0,4,4,0.0008,0.9992,9,0,0.9057,0.8166,18.332,9,0
26,0.567,0.4,0,3,0.0,1.0,8,0,0.7859,0.6063,-23.168,8,0
11,0.901,1.0,3,4,0.0,1.0,7,0,1.0,1.0,7.513,7,0
9,0.003,0.81,3,4,0.4907,0.5093,9,0,0.2544,0.0071,-0.572,7,1
4,0.206,0.84,4,4,0.3549,0.6451,9,0,0.4704,0.1651,-15.937,9,0
18,1.0,0.67,1,4,0.0038,0.9962,8,0,0.5921,0.2158,-19.542,8,0
10,1.0,1.0,3,1,0.4625,0.5375,9,0,0.5375,0.0803,11.282,9,0
13,0.374,0.52,2,1,0.0002,0.9998,7,0,0.9998,0.9997,7.619,7,0
3,0.418,1.0,5,8,0.0082,0.9918,8,0,0.7501,0.5101,5.065,24,1
8,0.0,0.83,4,0,1.0,0.0,3,1,0.6753,0.3754,15.719,1,1
27,0.147,0.34,0,3,0.0,1.0,8,0,0.8031,0.6619,-25.436,8,0
12,0.494,0.66,3,4,0.0,1.0,7,0,1.0,1.0,6.952,7,0
5,0.118,1.0,5,4,0.6208,0.3792,9,0,0.2548,0.0709,-9.73,8,1
9,0.0,0.71,3,0,1.0,0.0,3,1,0.4125,0.0443,-0.677,3,0
4,0.0,0.78,4,0,1.0,0.0,2,1,0.457,0.1356,-17.752,2,0
19,1.0,0.67,1,4,0.0039,0.9961,8,0,0.5797,0.192,-19.995,8,0
11,0.498,0.62,3,1,0.0084,0.9916,9,0,0.9916,0.9832,12.09,9,0
4,0.095,0.78,5,8,0.0975,0.9025,8,0,0.444,0.0078,5.487,24,1
9,0.333,0.83,3,4,0.0247,0.9753,7,0,0.6813,0.4743,12.329,7,0
13,0.395,0.33,3,4,0.0,1.0,7,0,1.0,1.0,8.176,7,0
11,0.0,0.52,3,0,1.0,0.0,2,1,0.9987,0.9974,11.338,2,0
5,0.0,1.0,5,0,1.0,0.0,1,1,0.8964,0.8339,-8.575,1,0
10,0.393,0.71,2,4,0.4312,0.5688,2,1,0.3533,0.1628,-3.981,9,1
5,1.0,0.78,3,4,0.046,0.954,8,0,0.5834,0.2208,-20.112,8,0
20,1.0,0.67,1,4,0.0041,0.9959,8,0,0.567,0.1673,-20.444,8,0
1,1.0,1.0,5,8,0.0,1.0,25,0,0.9808,0.9623,-21.575,25,0
14,0.374,1.0,2,1,0.0,1.0,7,0,1.0,1.0,12.581,7,0
4,0.0,0.69,5,0,1.0,0.0,1,1,0.5293,0.1838,-2.633,1,0
9,0.0,0.83,3,0,1.0,0.0,5,1,0.6762,0.5084,2.847,2,1
6,1.0,1.0,4,4,0.4466,0.5534,8,0,0.4717,0.027,-6.173,8,0
11,0.573,0.61,2,4,0.4468,0.5532,1,1,0.3826,0.1445,-1.956,1,0
12,1.0,0.52,2,4,0.0,1.0,9,0,0.6027,0.2053,13.148,9,0
21,1.0,0.67,1,4,0.0043,0.9957,8,0,0.5537,0.1418,-20.888,8,0
14,0.297,1.0,3,4,0.0,1.0,7,0,1.0,1.0,11.874,7,0
14,0.0,0.61,2,0,1.0,0.0,2,1,0.9998,0.9997,16.446,2,0
5,1.0,0.69,4,8,0.3019,0.6981,6,0,0.2523,0.0964,-2.548,6,0
2,0.76,0.15,5,1,0.0074,0.9926,9,0,0.9926,0.9882,-14.346,9,0
10,1.0,0.83,2,4,0.0256,0.9744,9,0,0.7948,0.6306,6.677,9,0
7,0.834,0.6,4,4,0.5509,0.4491,4,1,0.5499,0.2451,-6.116,4,0
12,0.0,0.42,2,0,1.0,0.0,5,1,0.9966,0.9931,2.59,5,0
12,0.327,0.51,2,4,0.3352,0.6648,8,0,0.3414,0.0498,0.477,7,1
6,1.0,1.0,3,1,0.7469,0.2531,5,1,0.3322,0.0792,-16.758,5,0
22,0.937,0.42,1,4,0.0065,0.9935,8,0,0.513,0.0847,-20.106,9,1
14,0.0,0.45,3,0,1.0,0.0,2,1,0.9972,0.9952,14.206,2,0
15,1.0,0.61,1,4,0.0,1.0,9,0,0.9999,0.9998,14.598,9,0
6,0.789,0.5,4,8,0.4084,0.5916,6,0,0.2013,0.0612,-1.875,6,0
13,1.0,0.42,1,4,0.0,1.0,8,0,0.8799,0.7599,5.601,8,0
8,0.848,0.66,4,4,0.3496,0.6504,8,0,0.5601,0.3232,-9.808,8,0
3,0.76,1.0,5,1,0.3926,0.6074,9,0,0.6074,0.4885,-11.96,9,0
11,1.0,1.0,2,4,0.0518,0.9482,6,0,0.4296,0.144,19.13,6,0
7,0.688,1.0,3,4,0.5396,0.4604,4,1,0.5062,0.2555,-17.04,4,0
23,0.874,0.17,1,4,0.0092,0.9908,9,0,0.4579,0.0285,-19.354,9,0
15,1.0,0.45,2,4,0.0,1.0,7,0,1.0,1.0,17.7,7,0
16,0.855,0.09,1,4,0.0,1.0,9,0,1.0,1.0,14.417,9,0
7,0.615,0.5,4,8,0.532,0.468,3,1,0.1968,0.0204,-2.98,6,1
9,0.62,0.72,4,4,0.4636,0.5364,8,0,0.4301,0.16,-12.178,8,0
13,0.327,1.0,2,4,0.6131,0.3869,2,1,0.5143,0.2669,-1.731,2,0
8,0.63,1.0,3,4,0.1951,0.8049,8,0,0.2562,0.0359,-17.489,8,0
4,0.112,0.54,5,1,0.2705,0.7295,9,0,0.7295,0.6108,-14.797,9,0
11,0.0,0.9,2,0,1.0,0.0,2,1,0.6545,0.3091,6.914,2,0
15,0.0,0.72,2,0,1.0,0.0,5,1,0.9847,0.9695,15.887,5,0
8,0.845,0.64,4,8,0.496,0.504,5,1,0.3946,0.1038,-4.985,9,1
1,1.0,1.0,5,8,0.0005,0.9995,22,0,0.9065,0.8271,1.858,22,0
10,0.418,0.79,4,4,0.546,0.454,8,0,0.3368,0.0535,-14.373,8,0
14,0.146,1.0,2,4,0.3114,0.6886,6,0,0.2668,0.0775,-6.405,8,1
4,0.0,0.44,5,0,1.0,0.0,1,1,0.9965,0.9948,-9.348,1,0
12,1.0,0.9,1,4,0.0002,0.9998,7,0,0.5519,0.1086,9.601,7,0
9,0.255,0.53,3,4,0.3638,0.6362,9,0,0.2232,0.0432,-20.43,6,1
24,0.846,1.0,1,4,0.0121,0.9879,9,0,0.788,0.6687,-25.423,9,0
16,1.0,0.72,1,4,0.0,1.0,7,0,1.0,0.9999,20.122,7,0
2,0.635,1.0,5,4,0.0005,0.9995,6,0,0.9898,0.9819,-6.33,6,0
9,0.925,0.64,4,8,0.0006,0.9994,23,0,0.9908,0.9874,2.359,23,0
5,1.0,0.44,4,4,0.0,1.0,9,0,1.0,1.0,-13.066,9,0
13,0.664,0.66,1,4,0.0001,0.9999,6,0,0.8015,0.6053,5.115,6,0
11,0.262,0.72,4,4,0.5277,0.4723,8,0,0.3405,0.0699,-15.576,8,0
15,0.046,0.41,2,4,0.0573,0.9427,9,0,0.46,0.2098,-7.191,6,1
1,1.0,1.0,5,8,0.2215,0.7785,23,0,0.4183,0.293,-2.415,23,0
9,0.0,0.58,3,0,1.0,0.0,5,1,0.4965,0.1356,-23.299,2,1
25,0.776,0.94,1,4,0.0238,0.9762,9,0,0.7097,0.5205,-28.076,7,1
3,0.007,0.64,5,4,0.0001,0.9999,6,0,0.9988,0.9983,-8.925,6,0
5,0.0,0.0,4,0,1.0,0.0,3,1,0.4524,0.2488,-14.615,3,0
14,0.289,0.37,1,4,0.0,1.0,6,0,0.9897,0.981,0.608,6,0
11,0.0,0.79,4,0,1.0,0.0,1,1,0.4667,0.1563,-19.329,1,0
15,0.0,0.21,2,0,1.0,0.0,3,1,0.5475,0.0951,-7.808,1,1
2,0.82,1.0,5,4,0.4076,0.5924,9,0,0.4328,0.2218,-13.237,9,0
10,0.688,0.58,2,4,0.1764,0.8236,9,0,0.5679,0.404,-25.399,9,0
26,0.713,0.88,1,4,0.0255,0.9745,9,0,0.7441,0.6006,-28.575,7,1
10,0.862,1.0,4,4,0.1307,0.8693,8,0,0.5335,0.2149,-1.049,8,0
6,1.0,1.0,3,4,0.5139,0.4861,4,1,0.3721,0.0361,-14.302,4,0
14,0.0,0.43,1,0,1.0,0.0,1,1,1.0,1.0,-5.962,1,0
1,1.0,1.0,5,8,0.0012,0.9988,23,0,0.8495,0.7411,3.895,23,0
12,0.834,0.79,3,4,0.1817,0.8183,8,0,0.3432,0.0985,-19.91,8,0
16,0.393,0.21,1,4,0.1275,0.8725,7,0,0.3195,0.0421,-9.78,9,1
3,0.629,0.81,5,4,0.4748,0.5252,9,0,0.3468,0.0541,-14.583,9,0
11,0.405,0.33,2,1,0.3897,0.6103,9,0,0.6103,0.4098,-26.016,9,0
27,0.642,0.82,1,4,0.0273,0.9727,9,0,0.7664,0.6595,-29.118,7,1
4,0.007,1.0,5,4,0.0,1.0,6,0,1.0,1.0,-3.99,6,0
11,0.243,0.82,4,4,0.4735,0.5265,4,1,0.3639,0.0428,-3.942,8,1
7,0.763,1.0,3,4,0.2746,0.7254,9,0,0.5053,0.2896,-18.274,7,1
15,0.692,0.43,0,4,0.0,1.0,9,0,0.5679,0.2865,-7.167,9,0
2,0.616,0.29,5,1,0.0011,0.9989,7,0,0.9989,0.9983,4.291,7,0
13,0.679,0.42,3,4,0.136,0.864,8,0,0.4418,0.206,-19.538,8,0
4,0.449,0.72,5,4,0.5141,0.4859,4,1,0.3098,0.111,-15.727,9,1
28,0.24,0.76,1,4,0.0422,0.9578,9,0,0.5944,0.4142,-31.716,7,1
11,0.243,0.82,0,4,0.0,1.0,6,0,0.6099,0.337,-3.942,6,0
8,0.346,0.17,3,4,0.0002,0.9998,9,0,0.9996,0.9994,-11.769,9,0
16,0.255,0.42,0,4,0.0,1.0,9,0,0.5869,0.3374,-12.115,9,0
17,0.454,1.0,1,4,0.2316,0.7684,9,0,0.239,0.0001,-14.707,8,1
12,0.097,1.0,2,1,0.3834,0.6166,9,0,0.6166,0.3102,-23.571,9,0
14,0.421,0.49,3,4,0.2373,0.7627,7,0,0.3868,0.2233,-23.591,7,0
5,0.887,0.88,5,4,0.1267,0.8733,6,0,0.7237,0.6286,-12.351,6,0
29,0.169,0.69,1,4,0.0434,0.9566,9,0,0.6046,0.4468,-32.007,7,1
11,0.0,0.82,4,0,1.0,0.0,1,1,0.3785,0.003,-10.536,1,0
5,0.007,1.0,5,4,0.0,1.0,7,0,0.9077,0.8218,-1.125,7,0
3,0.616,1.0,5,1,0.0776,0.9224,7,0,0.9224,0.8593,6.838,7,0
17,0.0,0.85,1,0,1.0,0.0,1,1,1.0,1.0,-15.283,1,0
12,0.0,1.0,2,0,1.0,0.0,3,1,0.9134,0.8267,-23.561,3,0
9,0.249,1.0,3,4,0.0,1.0,9,0,1.0,1.0,-11.348,9,0
15,0.179,0.55,3,4,0.2724,0.7276,7,0,0.3352,0.184,-25.436,7,0
6,0.778,0.64,5,4,0.0434,0.9566,6,0,0.8532,0.7791,-13.113,6,0
30,0.098,0.63,1,4,0.0433,0.9567,9,0,0.61,0.4668,-32.329,7,1
12,0.615,0.82,3,4,0.3285,0.6715,9,0,0.3536,0.0836,-15.176,9,0
5,0.0,1.0,5,0,1.0,0.0,1,1,0.9698,0.9397,0.974,1,0
1,1.0,1.0,5,8,0.0108,0.9892,22,0,0.5367,0.2483,-3.115,22,0
3,0.0,1.0,5,0,1.0,0.0,2,1,0.4037,0.1378,2.121,1,1
9,0.0,0.99,3,0,1.0,0.0,2,1,0.4525,0.0216,-12.662,2,0
18,0.327,0.85,0,4,0.0,1.0,8,0,0.6146,0.4383,-7.254,8,0
13,1.0,1.0,1,4,0.0378,0.9622,9,0,0.5674,0.4016,-23.583,9,0
15,0.0,0.61,3,0,1.0,0.0,2,1,0.3946,0.0903,-25.1,0,1
7,0.668,0.37,5,4,0.0097,0.9903,6,0,0.9398,0.9025,-13.721,6,0
31,0.028,0.57,1,4,0.0419,0.9581,9,0,0.6108,0.4785,-32.646,7,1
13,0.379,0.62,3,4,0.0468,0.9532,9,0,0.7661,0.5852,-11.839,9,0
6,1.0,1.0,4,4,0.0211,0.9789,9,0,0.9586,0.9377,5.79,9,0
2,0.43,1.0,5,4,0.1787,0.8213,9,0,0.8105,0.6547,13.011,9,0
4,1.0,1.0,4,4,0.0,1.0,6,0,0.9994,0.9988,5.81,6,0
10,1.0,0.99,2,4,0.001,0.999,8,0,0.8674,0.8124,-12.3,8,0
14,0.79,0.85,1,4,0.0696,0.9304,9,0,0.5824,0.3957,-23.882,9,0
16,1.0,0.61,2,4,0.0424,0.9576,7,0,0.5661,0.3253,-28.686,7,0
8,0.552,0.14,5,4,0.0021,0.9979,6,0,0.9695,0.9503,-14.142,6,0
31,0.0,0.51,1,0,1.0,0.0,2,1,1.0,1.0,-29.127,2,0
14,0.441,0.39,3,4,0.0034,0.9966,9,0,0.9029,0.81,-9.463,9,0
7,0.85,0.68,4,4,0.0019,0.9981,9,0,0.9975,0.9957,4.656,9,0
5,0.458,0.11,4,4,0.0,1.0,6,0,1.0,1.0,5.944,6,0
3,0.43,0.77,5,4,0.0113,0.9887,9,0,0.986,0.9757,13.92,9,0
11,0.404,0.57,2,4,0.0041,0.9959,8,0,0.6835,0.4669,-16.43,8,0
19,0.137,1.0,0,4,0.0,1.0,8,0,0.4635,0.1263,-6.142,8,0
17,0.737,0.67,2,4,0.0402,0.9598,7,0,0.5802,0.3371,-31.058,7,0
32,0.436,0.51,0,4,0.0,1.0,9,0,0.4385,0.1464,-34.34,9,0
15,0.205,0.16,3,4,0.0063,0.9937,9,0,0.6813,0.3721,-10.899,9,0
8,0.687,0.35,4,4,0.0002,0.9998,9,0,0.9998,0.9996,3.399,9,0
15,0.486,1.0,1,4,0.0261,0.9739,9,0,0.5446,0.2202,-26.959,9,0
9,0.438,1.0,5,4,0.0275,0.9725,6,0,0.8203,0.7358,-14.883,6,0
